Title,Description,Issue ID,URL,State,Author,Author Username,Assignee,Assignee Username,Confidential,Locked,Due Date,Created At (UTC),Updated At (UTC),Closed At (UTC),Milestone,Weight,Labels,Time Estimate,Time Spent
선물하기 서비스 배너/공지사항 제작 요청,"'@thermosgroup <br>
[EC_선물하기안내_메인배너_공지사항_제작요청_231201.pptx](/uploads/d79fb1332b6822e3eec8c821e00f940d/EC_선물하기안내_메인배너_공지사항_제작요청_231201.pptx) <br>
선물하기 배너/공지사항 제작요청드립니다.<br>
첨부파일 확인 부탁드려요.",239,https://git.innerviewit.com/root/thermos/-/issues/239,Closed,Jiyoun Kim,KIM,"","",No,No,2023-12-15,2023-12-01 09:36:49,2024-01-05 12:02:53,2024-01-05 12:02:53,,,완료,0,0
[12월] 이너뷰 일정 공유,"",240,https://git.innerviewit.com/root/thermos/-/issues/240,Closed,Park Soohyun,soohyun,"","",No,No,,2023-12-01 11:29:57,2024-01-02 12:02:00,2024-01-02 12:02:00,,,공지,0,0
JNL-504K 에코세트 제품상세 오타 수정 요청,"'@thermosgroup <br>
상품 URL: https://thermosshop.kr/product/%EC%97%90%EC%BD%94%EC%84%B8%ED%8A%B8-%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%9B%90%ED%84%B0%EC%B9%98-%ED%85%80%EB%B8%94%EB%9F%AC-500ml-%EB%B0%94%EB%8B%A5%EC%BB%A4%EB%B2%84-%EC%9D%8C%EC%9A%A9%EA%B5%AC%EB%B8%8C%EB%9D%BC%EC%9A%B4/659/category/63/display/1/

<br>오타 수정: 바닥커버 -> 음용구<br>![image](/uploads/c651538091c236a591ed52f8c6022256/image.png)<br>",241,https://git.innerviewit.com/root/thermos/-/issues/241,Closed,Jiyoun Kim,KIM,"","",No,No,2023-12-05,2023-12-04 13:57:08,2023-12-05 08:16:38,2023-12-05 08:16:38,,,완료,0,0
JCB상세페이지 오탈자 수정 요청,"'@thermosgroup @soohyun 수현 팀장님, [JCB](https://www.thermosshop.kr/product/%ED%99%88-%EB%B3%B4%EB%83%89-%EC%BA%94%ED%99%80%EB%8D%94/726/category/117/display/1/) 상세페이지 설명 중 보온보냉 부분에 시간 단위 오탈자 수정 부탁드립니다. <br>
![image](/uploads/4db843c8c7f9256d67c6b4fd5a968c75/image.png) <br>
**텍스트 수정: 시간(h) --> 시간(분)** <br>
실서버에 바로 반영 부탁드리며, 수정 후 JPG 파일 전달 부탁드립니다.",242,https://git.innerviewit.com/root/thermos/-/issues/242,Closed,um seung hyun,ush,"","",No,No,,2023-12-05 12:09:47,2023-12-05 17:10:18,2023-12-05 17:10:18,,,완료,0,0
"TKLH, TKLF 상세페이지 수정 요청 - 국용기/밥용기 사용안내","[231207_TKLH_TKLF_상세페이지_수정요청.pptx](/uploads/de99872b4137d193d400b157e305ba33/231207_TKLH_TKLF_상세페이지_수정요청.pptx)
<br>@thermosgroup TKLH, TKLF 상세페이지 내 유의사항 추가하고자 합니다. <br>
시안 작업 부탁드립니다.",243,https://git.innerviewit.com/root/thermos/-/issues/243,Closed,Jiyoun Kim,KIM,"","",No,No,2023-12-22,2023-12-07 16:12:51,2023-12-13 15:21:41,2023-12-13 15:21:41,,,완료,0,0
[1월] 이너뷰 일정 공유,"",244,https://git.innerviewit.com/root/thermos/-/issues/244,Closed,Park Soohyun,soohyun,"","",No,No,,2023-12-11 13:02:18,2024-02-01 10:46:00,2024-02-01 10:46:00,,,공지,0,0
자사몰 URL 공유 썸네일 수정 요청,"![image](/uploads/f8f3b86f7b4e86e4482c7ae37aa0c34f/image.png) <br>
<br> @thermosgroup <br>
카톡 공유 시 노출되는 썸네일 및 텍스트 변경 부탁드립니다. <br>
다음주까지 부탁드립니다!


[231212_EC_카톡썸네일_변경요청.pptx](/uploads/2c8bc4a67f311ebaf22895dc297574bd/231212_EC_카톡썸네일_변경요청.pptx)
<br><br>![231116_IG_BL_써모스_루티너__1_](/uploads/753a7185da6f0e6d0bc52b926750abeb/231116_IG_BL_써모스_루티너__1_.jpg)

![231116_IG_BL_써모스_루티너__7_](/uploads/8a026097cc9d5d1ad4cf98e904f37981/231116_IG_BL_써모스_루티너__7_.jpg)",245,https://git.innerviewit.com/root/thermos/-/issues/245,Closed,Jiyoun Kim,KIM,"","",No,No,2023-12-19,2023-12-12 10:35:38,2023-12-13 15:21:34,2023-12-13 15:21:34,,,완료,0,0
패밀리세일 주문 폭주 관련 팝업 세팅 요청,"'@all @soohyun 수현 팀장님 패밀리세일 주문 증가로 인한 배송 지연 공지 팝업 제작 요청드립니다.
~~현재 공식몰에 고객상담 관련 팝업 세팅되어 있는데 PC는 밀어보기 MO는 이중 팝업으로 해주시면 됩니다.<br>~~

[14:05분 업데이트] <br>
방금 고객상담 팝업 내렸습니다. 아래 내용 팝업만 세팅 부탁드립니다.

<br>
노출위치: PC/MO 메인 페이지, 상세페이지 / 네이버 스마트스토어 포함 <br> 
기간: ~ 12/15(금) AM 10:59 <br>
타이틀: 패밀리세일 배송 안내 <br>
내용:<br>
12/12(화) ~ 12/13(수) 패밀리세일 주문 폭주로 인해  <br>
일반 주문 및 패밀리세일 주문 상품 배송이 지연될 수 있습니다.<br>

해당 기간 동안 당일 출고가 어려운 점 양해 부탁드리며 <br>
배송 관련 궁금하신 사항은 홈페이지 게시판 및 고객상담실(1577-8396)으로 문의 부탁드립니다. <br>

고객님들의 너른 이해 부탁드립니다.",246,https://git.innerviewit.com/root/thermos/-/issues/246,Closed,um seung hyun,ush,"","",No,No,,2023-12-13 13:27:01,2023-12-15 16:20:00,2023-12-15 16:20:00,,,완료,0,0
선물하기 서비스 관련 알림톡 및 오류 확인 요청,"'@thermosgroup <br>
수현 팀장님, 유선상 말씀드린 건입니다. 확인 부탁드립니다.
<br><br>
<b>1. 오류 확인 요청 건<br></b>
주문번호 : 20231212-0016262 <br>
주문일자 : 2023-12-12 14:32:02 <br>
고객 주장: 선물하기로 보냈고, 주소 입력까지 했는데 취소되었다. <br>

<br><br>
<b>2. 루나톡 발송 내역 조회 안됨</b>
1번 고객 뿐만 아니라 정상 주소 입력한 고객들도 조회가 되지 않음",247,https://git.innerviewit.com/root/thermos/-/issues/247,Closed,Jiyoun Kim,KIM,"","",No,No,,2023-12-14 09:26:46,2024-01-05 12:02:07,2024-01-05 12:02:07,,,완료,0,0
JNL 바닥커버 이미지 오류,"https://www.thermosshop.kr/product/jnl-%EB%B0%94%EB%8B%A5%EC%BB%A4%EB%B2%84/660/category/1/display/9/

<br><br>
![image](/uploads/33ef8873748b9d03bf81ace053d74cae/image.png) <br> @thermosgroup 수정 부탁드립니다. <br> 가끔 이렇게 정상 노출되던 이미지가 엑박이 뜨는 경우가 생기던데, 사유를 알 수 있을까요?",248,https://git.innerviewit.com/root/thermos/-/issues/248,Closed,Jiyoun Kim,KIM,"","",No,No,2023-12-14,2023-12-14 11:07:03,2024-01-05 12:01:46,2024-01-05 12:01:46,,,완료,0,0
[정품등록서비스] 유의사항 텍스트 추가 요청,"![image](/uploads/84825ac2e26c40d890a3dd449ba5bf22/image.png) <br>
@thermosgroup @soohyun <br>
정품등록서비스 등록페이지(PC/MO) 텍스트 추가 요청드립니다. <br>
새로 추가하는 안내문구는 빨간색으로 하이라이트 처리 부탁드립니다. <br>
시안 및 퍼블 일정 역으로 확인 부탁드려요.",249,https://git.innerviewit.com/root/thermos/-/issues/249,Closed,Jiyoun Kim,KIM,"","",No,No,,2023-12-19 11:53:52,2023-12-28 10:00:03,2023-12-28 10:00:03,,,완료,0,0
써모스 톡 서비스 안내 배너 및 공지사항 이미지 제작 요청,"'@all @soohyun 팀장님 24년 1월 2일 공식몰에 채널톡을 활용한 1:1 서비스가 베타로 오픈됩니다. <br>
관련하여 서비스 공지 배너/공지사항 제작요청드립니다. <br>  
12/26까지 이미지 확인 가능할지 확인 부탁드립니다. <br>

첨부파일 확인 부탁드려요. <br>
[231221_채널톡_고객_채팅서비스_공지사항_v3.pptx](/uploads/55071ff75044efa6d987b9bb1c167962/231221_채널톡_고객_채팅서비스_공지사항_v3.pptx)",250,https://git.innerviewit.com/root/thermos/-/issues/250,Open,um seung hyun,ush,"","",No,No,,2023-12-21 11:27:45,2024-02-01 09:08:39,,,,완료,0,0
JNT 스트랩 판매에 따른 상세페이지 수정 요청,"'@all @soohyun 수현 팀장님 JNT 소모품 중 스트랩 판매에 따른 상세페이지 수정 부탁드립니다. <br>
추가 구매 가능한 소모품 영역 수정 부탁드리며 최상단 슬로건도 함께 수정 부탁드립니다. <br>
카페24에서는 판매안함/진열안함으로 해두었습니다. 추후 상세페이지 리바이즈 후 저희측에서 변경하겠습니다.<br>

[231228_JNT_스트랩_판매_추가.pdf](/uploads/e36e7216f5c20bdae7392838a92a932a/231228_JNT_스트랩_판매_추가.pdf)",251,https://git.innerviewit.com/root/thermos/-/issues/251,Closed,um seung hyun,ush,"","",No,No,,2023-12-28 09:25:51,2024-01-10 10:45:54,2024-01-10 10:45:54,,,완료,0,0
JNT 소모품 매칭 등록 관련 문의 사항,"'@all @soohyun 수현 팀장님, JNT 소모품 매칭 테스트 중 아래와 같은 오류를 발견 했습니다. <br>

1. JNT-550K 등록 시 JNT-550KC로 매칭됨 <br>
2. JNT 스트랩 소모품은 JNT-550K 에만 매칭 예정 <br>
3. JNT-550K 등록 시 JNT-550KC로 나와 스트랩 매칭이 불가함 <br>
![image](/uploads/9054ca72f890b3f8b2158bc25c7dcf45/image.png)

[JNT-550K]
840 - 752, 753, 668, 890

[JNT-550KC]
741 - 752, 753, 668",252,https://git.innerviewit.com/root/thermos/-/issues/252,Closed,um seung hyun,ush,"","",No,No,,2023-12-28 09:53:19,2024-01-10 10:45:37,2024-01-10 10:45:37,,,완료,0,0
반품 거부 관련 사유 노출 방법 문의,"'@all @soohyun 수현 팀장님, 고객이 제품 반품했을 때 스페셜 케이스로 반품을 거부하는 케이스가 있습니다. <br>
ex) 고객의 부주의로 인한 파손, 페밀리 세일 <br>
<br>
고객 사이드에서는 반품이 왜 거부 되었는지 반품 사유를 확인할 수 없는데 고객 사이드에서 확인할 수 있는 방법이 있을까요? <br>
가장 베스트 방법은 알림톡으로 반품 거부 안내 노출 후 사이트로 인입하여 마이페이지>주문상세조회에서 반품 거부 사유가 보였으면 합니다. <br>
<br>
현재 마이페이지에 들어가서 확인하면 아래 이미지처럼 배송 메시지에 [반품거부]로 노출 되고 있습니다. <br>
![image](/uploads/c2cc474b54f9488fc31c3ef26581c4b9/image.png)",253,https://git.innerviewit.com/root/thermos/-/issues/253,Closed,um seung hyun,ush,"","",No,No,,2023-12-28 12:24:54,2024-01-12 13:46:51,2024-01-12 13:46:51,,,완료,0,0
퍼스트브랜드대상 배너 수정 요청,"'@soohyun @KIM 수현 팀장님, 퍼스트브랜드대상 배너 수정 드립니다. 5년 → 6년으로 변경 해주면 됩니다. <br>
엠블럼은 B-2 상패형_입체로 사용해주세요.<br>
더불어 기존 공식몰 배너 수정해주시면서 1200*640 사이즈 이미지도 함께 작업 요청 드립니다. <br>
확인 후 디자인 일정 공유 부탁드려요. <br>
라이브 시점 인폼 드리겠습니다.<br>
[2024_대한민국_퍼스트브랜드_대상_국내부문_수상_엠블럼_및_시그니처_사용안내.ai](/uploads/e3cddf934fb3b4372af12c86e4ed1a90/2024_대한민국_퍼스트브랜드_대상_국내부문_수상_엠블럼_및_시그니처_사용안내.ai)
![image](/uploads/3ab0da71b1fe3550a763af768de38c9c/image.png)",254,https://git.innerviewit.com/root/thermos/-/issues/254,Closed,um seung hyun,ush,"","",No,No,,2024-01-03 10:31:55,2024-01-10 10:53:18,2024-01-10 10:53:18,,,완료,0,0
고객상담실 운영시간 변경 안내 팝업 제작 요청.,"'@thermosgroup @soohyun 수현 팀장님 고객상담실 단축 운영 관련 팝업 세팅 요청드립니다. <br>
노출 위치: PC/MO 메인페이지, 상세페이지 *스마트스토어 포함<br>  
기간:2024.01.05 10:00 ~ 17:00 
타이틀: 고객상담실 운영시간 변경 안내  
<br>내용:  
1/5(금) 내부 사정으로 인해<br>
고객상담실이 아래와 같이 단축 운영됩니다.<br>
운영 시간 외 전화 상담이 어렵습니다.<br>
고객님들의 너른 이해 부탁드립니다.<br>
<br>
단축 운영 시간: 10:00 ~ 14:00<br>
*점심 시간(12:30 ~ 13:30)상담 가능<br>
전화 상담 외 공식몰 게시판을 통한 문의 접수는 가능하니<br>
이점 참고 부탁드립니다.",255,https://git.innerviewit.com/root/thermos/-/issues/255,Closed,um seung hyun,ush,"","",No,No,,2024-01-04 10:12:50,2024-01-05 10:15:38,2024-01-05 10:15:38,,,,0,0
깃 <thermos_event / thermos_기획전 전용> 프로젝트 멤버 삭제 요청,"'@thermosgroup <br>
<br>
일전에 요청드렸는데 제대로 처리가 되지 않은 것 같습니다. <br>
thermos_event / thermos_기획전 전용 프로젝트에 김지윤, 엄승현 2인 멤버 삭제 부탁드립니다. <br>
![image](/uploads/2649653d5143e988a83cd1a3394897d2/image.png)",256,https://git.innerviewit.com/root/thermos/-/issues/256,Closed,Jiyoun Kim,KIM,"","",No,No,2024-01-05,2024-01-05 11:15:00,2024-01-05 12:01:07,2024-01-05 12:01:07,,,,0,0
[정품등록서비스] 정상 작동 크로스체크 요청,"'@thermosgroup <br>
정품등록 내역을 확인하다가 거절 알림톡 API 발송이 정상작동하지 않는 듯 하여 문의드립니다.
<br>
1. 2023-12-16 고객이 정품등록 신청함<br>
![image](/uploads/81fa1cf68699a8d4dc348342569287db/image.png)
<br><br>
2. 2023-12-18 승인 거절 <br>
거절 알림톡 조회 시 확인되지 않음<br>
![image](/uploads/df7f0ddd0bf3612e7277eb7e26e79863/image.png) 
<br><br>
거절 사유 알림톡 정상 발송되고 있는지 체크 부탁드립니다.",257,https://git.innerviewit.com/root/thermos/-/issues/257,Closed,Jiyoun Kim,KIM,"","",No,No,2024-01-10,2024-01-10 10:18:23,2024-02-20 08:58:07,2024-02-20 08:58:07,,,답변완료,0,0
롤링 배너 이미지 수정 요청,"'@thermosgroup @soohyun 수현 팀장님 제로퍼제로 롤링 배너 깨지는 이미지 수정 부탁드립니다. 
![image](/uploads/18802643acd8f8b15308c7e512829e3b/image.png)",258,https://git.innerviewit.com/root/thermos/-/issues/258,Closed,um seung hyun,ush,"","",No,No,,2024-01-10 10:31:25,2024-02-01 11:31:22,2024-02-01 11:31:22,,,완료,0,0
팝업 디자인 및 세팅 요청,"'@thermosgroup <br>

팝업 요청드립니다.

게재 기간: 2024.01.15. 08:00 - 2024.01.15. 13:30 <br>
게재 위치: PC/MO 메인화면<br>
<br>
내용:<br>
고객상담실 운영시간 변경 안내<br>
<br>
1/15(월) CS 교육으로<br>
고객상담실이 아래와 같이 단축 운영됩니다.<br>
운영 시간 외 전화 상담이 어렵습니다.<br>
<br>
고객님의 너른 이해 부탁드립니다.<br>
<br>
단축 운영 시간<br>
13:30 - 17:00<br>
<br>
게시판 문의 접수는 언제든지 가능합니다.<br>
게시글 남겨주시면 최대한 빠르게 답변드리겠습니다.<br>",259,https://git.innerviewit.com/root/thermos/-/issues/259,Closed,Jiyoun Kim,KIM,"","",No,No,2024-01-12,2024-01-12 13:44:04,2024-02-01 11:31:31,2024-02-01 11:31:31,,,완료,0,0
REW-007KC 상세페이지 수정 요청,"'@soohyun @thermosgroup 수현팀장님 REW-007KC 상세페이지 수정 요청 드립니다. 자세한 사항 첨부파일 확인 부탁드리며, 최종 수정 시안 PSD 파일도 함께 공유 부탁드립니다. <br>
[REJ-025K-BK_OPEN.eps](/uploads/dda0b92b008ea9609a5071b14c89ef77/REJ-025K-BK_OPEN.eps) <br>
[240105_REW_상세페이지_수정.pptx](/uploads/f94bc172c652b734861d1c9282e7cb89/240105_REW_상세페이지_수정.pptx)",260,https://git.innerviewit.com/root/thermos/-/issues/260,Closed,um seung hyun,ush,"","",No,No,,2024-01-15 13:43:28,2024-02-01 11:31:12,2024-02-01 11:31:12,,,완료,0,0
포토 리뷰 이벤트 운영 일정 공유,"'@soohyun @thermosgroup 수현 팀장님, 일전 정기 미팅 때 말씀드렸던 3월 포토리뷰 이벤트 운영 관련 일정 공유드립니다. <br>
<br>
● 진행 일정: 2/19 11:00 ~ 3/17 23:59 <br>
*경품 구매 관련 회계 마감 문제로 2월 중순부터 이벤트 라이브 예정입니다. <br>
● 당첨자 발표 → 3/21 11:00 (공식몰 공지사항 발표) <br>
● 이미지 작업: 롤링배너 / 최상단 고정 배너 / 공지사항 안내 이미지 / 당첨자 발표 공지사항 이미지 <br>
  ㄴ제작 요청서는 차주 초 공유드리겠습니다. 일정 참고 부탁드립니다.",261,https://git.innerviewit.com/root/thermos/-/issues/261,Closed,um seung hyun,ush,"","",No,No,,2024-01-18 11:21:28,2024-04-04 11:49:51,2024-04-04 11:49:51,,,완료,0,0
[선물하기] 연동 오류 확인 요청,"'@thermosgroup <br>
하기 <선물하기> 주문 내역이 선물하기 app에서 확인되지 않습니다.<br>
하여 선물 알림톡도 발송되지 않았습니다.<br>
<br>
주문번호 : 20240119-0002151 <br>
주문일자 : 2024-01-19 20:18:22 <br>
<br>
오류 확인 부탁드립니다. <br>
알림톡 수동 발송도 같이 부탁드립니다. <br>",262,https://git.innerviewit.com/root/thermos/-/issues/262,Closed,Jiyoun Kim,KIM,"","",No,No,2024-01-22,2024-01-22 08:34:08,2024-02-20 08:59:15,2024-02-20 08:59:15,,,완료,0,0
고객상담실 운영시간 변경 안내 팝업 제작 요청 (01/23),"'@thermosgroup @soohyun 수현 팀장님 고객상담실 단축 운영 관련 팝업 세팅 요청드립니다. <br>
노출 위치: PC/MO 메인페이지, 상세페이지 *스마트스토어 포함<br>
기간:2024.01.25 10:00 ~ 17:00<br> 
타이틀: 고객상담실 운영시간 변경 안내<br>  
내용:  
1/25(목) CS 교육으로<br>
고객상담실이 아래와 같이 단축 운영됩니다.<br>
운영 시간 외 전화 상담이 어렵습니다.<br>  
고객님의 너른 이해 부탁드립니다.<br>  
단축 운영 시간: 10:00 ~ 12:30<br> 
*게시판 문의 접수는 언제든지 가능합니다. <br>
게시글 남겨주시면 최대한 빠르게 답변드리겠습니다.",263,https://git.innerviewit.com/root/thermos/-/issues/263,Closed,um seung hyun,ush,"","",No,No,,2024-01-23 08:52:47,2024-02-20 08:58:42,2024-02-20 08:58:42,,,완료,0,0
[팝업 요청] 설 연휴 배송 안내,"[EC_팝업요청_240130.pptx](/uploads/f0762a07a623ec6b15788eb357a2efa6/EC_팝업요청_240130.pptx) <br>
<br>
- 팝업 노출 기간: 24년 2월 5일(월)11:00AM ~ 2월 13일(화)11:00AM <br>
- 게재면: 자사몰 PC/MO 메인 및 상세페이지, 스마트스토어 PC/MO 메인 및 상세페이지 <br><br>
PPT 확인하여 디자인 제작 부탁드립니다. @thermosgroup",264,https://git.innerviewit.com/root/thermos/-/issues/264,Closed,Jiyoun Kim,KIM,"","",No,No,2024-02-02,2024-01-30 08:45:10,2024-02-15 13:43:57,2024-02-15 13:43:57,,,완료,0,0
